cell_id,west,south,east,north,occurrence_count
gh8-00309,-169.6780014038086,-14.153308868408203,-169.6776580810547,-14.15313720703125,145
gh8-00310,-169.67971801757812,-14.15811538696289,-169.67937469482422,-14.157943725585938,145
gh8-00311,-170.5950164794922,-14.281883239746094,-170.59467315673828,-14.28171157836914,145
gh8-00312,-170.6729507446289,-14.24703598022461,-170.672607421875,-14.246864318847656,145
gh8-00313,-170.77388763427734,-14.291496276855469,-170.77354431152344,-14.291324615478516,145
gh8-00314,-170.71861267089844,-14.343509674072266,-170.71826934814453,-14.343338012695312,145
gh8-00315,-170.78968048095703,-14.341449737548828,-170.78933715820312,-14.341278076171875,145
gh8-00316,-170.80890655517578,-14.33218002319336,-170.80856323242188,-14.332008361816406,145
gh8-00317,-169.4198226928711,-14.24154281616211,-169.4194793701172,-14.241371154785156,144
gh8-00318,-169.5193862915039,-14.23055648803711,-169.51904296875,-14.230384826660156,144
gh8-00319,-169.68177795410156,-14.174079895019531,-169.68143463134766,-14.173908233642578,144
gh8-00320,-170.6128692626953,-14.272785186767578,-170.6125259399414,-14.272613525390625,144
gh8-00321,-170.72067260742188,-14.342823028564453,-170.72032928466797,-14.3426513671875,144
gh8-00322,-170.76221466064453,-14.365997314453125,-170.76187133789062,-14.365825653076172,144
gh8-00323,-170.78659057617188,-14.358787536621094,-170.78624725341797,-14.35861587524414,144
gh8-00324,-170.5620574951172,-14.264202117919922,-170.56171417236328,-14.264030456542969,143
gh8-00325,-170.63175201416016,-14.283256530761719,-170.63140869140625,-14.283084869384766,143
gh8-00326,-170.74024200439453,-14.289608001708984,-170.73989868164062,-14.289436340332031,143
gh8-00327,-170.77526092529297,-14.363079071044922,-170.77491760253906,-14.362907409667969,143
gh8-00328,-169.5083999633789,-14.21356201171875,-169.508056640625,-14.213390350341797,142
gh8-00329,-169.51080322265625,-14.21407699584961,-169.51045989990234,-14.213905334472656,142
gh8-00330,-169.64881896972656,-14.176311492919922,-169.64847564697266,-14.176139831542969,142
gh8-00331,-170.67089080810547,-14.229869842529297,-170.67054748535156,-14.229698181152344,142
gh8-00332,-170.67569732666016,-14.239826202392578,-170.67535400390625,-14.239654541015625,142
gh8-00333,-170.68119049072266,-14.301109313964844,-170.68084716796875,-14.30093765258789,142
gh8-00334,-170.7213592529297,-14.34762954711914,-170.72101593017578,-14.347457885742188,142
gh8-00335,-170.74848175048828,-14.361019134521484,-170.74813842773438,-14.360847473144531,142
gh8-00336,-170.7886505126953,-14.349861145019531,-170.7883071899414,-14.349689483642578,142
gh8-00337,-170.78659057617188,-14.354496002197266,-170.78624725341797,-14.354324340820312,142
gh8-00338,-169.45209503173828,-14.209270477294922,-169.45175170898438,-14.209098815917969,141
gh8-00339,-169.67662811279297,-14.185237884521484,-169.67628479003906,-14.185066223144531,141
gh8-00340,-170.75672149658203,-14.288749694824219,-170.75637817382812,-14.288578033447266,141
gh8-00341,-170.83568572998047,-14.326515197753906,-170.83534240722656,-14.326343536376953,141
gh8-00342,-169.6340560913086,-14.161720275878906,-169.6337127685547,-14.161548614501953,140
gh8-00343,-169.68692779541016,-14.173736572265625,-169.68658447265625,-14.173564910888672,140
gh8-00344,-170.56034088134766,-14.29595947265625,-170.55999755859375,-14.295787811279297,140
gh8-00345,-170.76152801513672,-14.287033081054688,-170.7611846923828,-14.286861419677734,140
gh8-00346,-170.71964263916016,-14.344196319580078,-170.71929931640625,-14.344024658203125,140
gh8-00347,-170.75260162353516,-14.363937377929688,-170.75225830078125,-14.363765716552734,140
gh8-00348,-170.76187133789062,-14.36410903930664,-170.76152801513672,-14.363937377929688,140
gh8-00349,-170.62213897705078,-14.24652099609375,-170.62179565429688,-14.246349334716797,139
gh8-00350,-170.61767578125,-14.274158477783203,-170.6173324584961,-14.27398681640625,139
gh8-00351,-170.76255798339844,-14.364280700683594,-170.76221466064453,-14.36410903930664,139
gh8-00352,-169.51904296875,-14.228668212890625,-169.5186996459961,-14.228496551513672,138
gh8-00353,-169.60830688476562,-14.161376953125,-169.60796356201172,-14.161205291748047,138
gh8-00354,-169.60281372070312,-14.181976318359375,-169.60247039794922,-14.181804656982422,138
gh8-00355,-170.59432983398438,-14.25201416015625,-170.59398651123047,-14.251842498779297,138
gh8-00356,-170.8150863647461,-14.299049377441406,-170.8147430419922,-14.298877716064453,138
gh8-00357,-170.76358795166016,-14.363422393798828,-170.76324462890625,-14.363250732421875,138
gh8-00358,-170.76770782470703,-14.363594055175781,-170.76736450195312,-14.363422393798828,138
gh8-00359,-170.76255798339844,-14.366683959960938,-170.76221466064453,-14.366512298583984,138
gh8-00360,-170.79105377197266,-14.34041976928711,-170.79071044921875,-14.340248107910156,138
gh8-00361,-169.68555450439453,-14.171504974365234,-169.68521118164062,-14.171333312988281,137
gh8-00362,-170.8480453491211,-14.322738647460938,-170.8477020263672,-14.322566986083984,137
gh8-00363,-170.79208374023438,-14.33990478515625,-170.79174041748047,-14.339733123779297,137
gh8-00364,-169.6124267578125,-14.148674011230469,-169.6120834350586,-14.148502349853516,136
gh8-00365,-169.4963836669922,-14.269866943359375,-169.49604034423828,-14.269695281982422,136
gh8-00366,-170.6612777709961,-14.244976043701172,-170.6609344482422,-14.244804382324219,136
gh8-00367,-169.41844940185547,-14.21630859375,-169.41810607910156,-14.216136932373047,135
gh8-00368,-169.41810607910156,-14.228324890136719,-169.41776275634766,-14.228153228759766,135
gh8-00369,-169.66461181640625,-14.162921905517578,-169.66426849365234,-14.162750244140625,135
gh8-00370,-170.50643920898438,-14.274673461914062,-170.50609588623047,-14.27450180053711,135
gh8-00371,-170.7330322265625,-14.281024932861328,-170.7326889038086,-14.280853271484375,135
gh8-00372,-170.7000732421875,-14.300079345703125,-170.6997299194336,-14.299907684326172,135
gh8-00373,-170.76839447021484,-14.36410903930664,-170.76805114746094,-14.363937377929688,135
gh8-00374,-170.78693389892578,-14.356212615966797,-170.78659057617188,-14.356040954589844,135
gh8-00375,-169.41810607910156,-14.215621948242188,-169.41776275634766,-14.215450286865234,134
gh8-00376,-169.42840576171875,-14.209613800048828,-169.42806243896484,-14.209442138671875,134
gh8-00377,-169.41879272460938,-14.243087768554688,-169.41844940185547,-14.242916107177734,134
gh8-00378,-169.6560287475586,-14.164295196533203,-169.6556854248047,-14.16412353515625,134
gh8-00379,-169.45690155029297,-14.24978256225586,-169.45655822753906,-14.249610900878906,134
gh8-00380,-169.48333740234375,-14.272613525390625,-169.48299407958984,-14.272441864013672,134
gh8-00381,-170.6619644165039,-14.244804382324219,-170.66162109375,-14.244632720947266,134
gh8-00382,-170.67535400390625,-14.293212890625,-170.67501068115234,-14.293041229248047,134
gh8-00383,-170.6729507446289,-14.325141906738281,-170.672607421875,-14.324970245361328,134
gh8-00384,-170.69629669189453,-14.320335388183594,-170.69595336914062,-14.32016372680664,134
gh8-00385,-170.79483032226562,-14.292011260986328,-170.79448699951172,-14.291839599609375,134
gh8-00386,-170.75054168701172,-14.360504150390625,-170.7501983642578,-14.360332489013672,134
gh8-00387,-170.80615997314453,-14.335613250732422,-170.80581665039062,-14.335441589355469,134
gh8-00388,-169.49844360351562,-14.265403747558594,-169.49810028076172,-14.26523208618164,133
gh8-00389,-170.5730438232422,-14.246864318847656,-170.57270050048828,-14.246692657470703,133
gh8-00390,-170.5462646484375,-14.286689758300781,-170.5459213256836,-14.286518096923828,133
gh8-00391,-170.62522888183594,-14.247722625732422,-170.62488555908203,-14.247550964355469,133
gh8-00392,-170.62007904052734,-14.300594329833984,-170.61973571777344,-14.300422668457031,133
gh8-00393,-170.70384979248047,-14.258193969726562,-170.70350646972656,-14.25802230834961,133
gh8-00394,-170.7821273803711,-14.2877197265625,-170.7817840576172,-14.287548065185547,133
gh8-00395,-170.80066680908203,-14.29046630859375,-170.80032348632812,-14.290294647216797,133
gh8-00396,-170.804443359375,-14.291839599609375,-170.8041000366211,-14.291667938232422,133
gh8-00397,-170.81336975097656,-14.298019409179688,-170.81302642822266,-14.297847747802734,133
gh8-00398,-170.76290130615234,-14.368743896484375,-170.76255798339844,-14.368572235107422,133
gh8-00399,-169.60693359375,-14.161033630371094,-169.6065902709961,-14.16086196899414,132
gh8-00400,-169.60796356201172,-14.167900085449219,-169.6076202392578,-14.167728424072266,132
gh8-00401,-169.50153350830078,-14.256820678710938,-169.50119018554688,-14.256649017333984,132
gh8-00402,-170.60771942138672,-14.278106689453125,-170.6073760986328,-14.277935028076172,132
gh8-00403,-170.63861846923828,-14.286174774169922,-170.63827514648438,-14.286003112792969,132
gh8-00404,-169.4208526611328,-14.258537292480469,-169.4205093383789,-14.258365631103516,131
gh8-00405,-169.4579315185547,-14.2108154296875,-169.45758819580078,-14.210643768310547,131
gh8-00406,-169.617919921875,-14.154682159423828,-169.6175765991211,-14.154510498046875,131
gh8-00407,-169.65534210205078,-14.165153503417969,-169.65499877929688,-14.164981842041016,131
gh8-00408,-170.5620574951172,-14.249610900878906,-170.56171417236328,-14.249439239501953,131
gh8-00409,-170.76221466064453,-14.286689758300781,-170.76187133789062,-14.286518096923828,131
gh8-00410,-170.78590393066406,-14.360160827636719,-170.78556060791016,-14.359989166259766,131
gh8-00411,-169.47406768798828,-14.214420318603516,-169.47372436523438,-14.214248657226562,130
gh8-00412,-169.65293884277344,-14.164981842041016,-169.65259552001953,-14.164810180664062,130
gh8-00413,-169.4919204711914,-14.27621841430664,-169.4915771484375,-14.276046752929688,130
gh8-00414,-170.54489135742188,-14.279136657714844,-170.54454803466797,-14.27896499633789,130
gh8-00415,-170.80307006835938,-14.292011260986328,-170.80272674560547,-14.291839599609375,130
gh8-00416,-170.83534240722656,-14.310379028320312,-170.83499908447266,-14.31020736694336,130
gh8-00417,-170.7659912109375,-14.362564086914062,-170.7656478881836,-14.36239242553711,130
gh8-00418,-169.4260025024414,-14.262142181396484,-169.4256591796875,-14.261970520019531,129
gh8-00419,-169.49329376220703,-14.21579360961914,-169.49295043945312,-14.215621948242188,129
gh8-00420,-169.66461181640625,-14.162063598632812,-169.66426849365234,-14.16189193725586,129
gh8-00421,-169.4696044921875,-14.254932403564453,-169.4692611694336,-14.2547607421875,129
gh8-00422,-170.5462646484375,-14.277076721191406,-170.5459213256836,-14.276905059814453,129
gh8-00423,-170.66917419433594,-14.240341186523438,-170.66883087158203,-14.240169525146484,129
gh8-00424,-170.6774139404297,-14.240684509277344,-170.67707061767578,-14.24051284790039,129
gh8-00425,-170.8267593383789,-14.357242584228516,-170.826416015625,-14.357070922851562,129
gh8-00426,-169.5186996459961,-14.23055648803711,-169.5183563232422,-14.230384826660156,128
gh8-00427,-169.60796356201172,-14.15811538696289,-169.6076202392578,-14.157943725585938,128
gh8-00428,-169.66838836669922,-14.187984466552734,-169.6680450439453,-14.187812805175781,128
gh8-00429,-169.47784423828125,-14.265403747558594,-169.47750091552734,-14.26523208618164,128
gh8-00430,-169.50084686279297,-14.256305694580078,-169.50050354003906,-14.256134033203125,128
gh8-00431,-170.76839447021484,-14.3646240234375,-170.76805114746094,-14.364452362060547,128
gh8-00432,-169.4253158569336,-14.21030044555664,-169.4249725341797,-14.210128784179688,127
gh8-00433,-169.45037841796875,-14.24978256225586,-169.45003509521484,-14.249610900878906,127
gh8-00434,-169.4799041748047,-14.21304702758789,-169.47956085205078,-14.212875366210938,127
gh8-00435,-169.61997985839844,-14.161376953125,-169.61963653564453,-14.161205291748047,127
gh8-00436,-170.80135345458984,-14.290294647216797,-170.80101013183594,-14.290122985839844,127
gh8-00437,-170.81233978271484,-14.29595947265625,-170.81199645996094,-14.295787811279297,127
gh8-00438,-170.81954956054688,-14.300079345703125,-170.81920623779297,-14.299907684326172,127
gh8-00439,-170.80272674560547,-14.335441589355469,-170.80238342285156,-14.335269927978516,127
gh8-00440,-169.6453857421875,-14.165668487548828,-169.6450424194336,-14.165496826171875,126
gh8-00441,-170.55381774902344,-14.276390075683594,-170.55347442626953,-14.27621841430664,126
gh8-00442,-170.72444915771484,-14.280853271484375,-170.72410583496094,-14.280681610107422,126
gh8-00443,-170.76290130615234,-14.366168975830078,-170.76255798339844,-14.365997314453125,126
gh8-00444,-170.76324462890625,-14.366683959960938,-170.76290130615234,-14.366512298583984,126
gh8-00445,-170.79586029052734,-14.335956573486328,-170.79551696777344,-14.335784912109375,126
gh8-00446,-170.78453063964844,-14.359130859375,-170.78418731689453,-14.358959197998047,126
gh8-00447,-169.45964813232422,-14.212017059326172,-169.4593048095703,-14.211845397949219,125
gh8-00448,-169.65877532958984,-14.163951873779297,-169.65843200683594,-14.163780212402344,125
gh8-00449,-170.60874938964844,-14.27947998046875,-170.60840606689453,-14.279308319091797,125
gh8-00450,-170.8095932006836,-14.293899536132812,-170.8092498779297,-14.29372787475586,125
gh8-00451,-170.83019256591797,-14.30643081665039,-170.82984924316406,-14.306259155273438,125
gh8-00452,-170.8322525024414,-14.309520721435547,-170.8319091796875,-14.309349060058594,125
gh8-00453,-170.69904327392578,-14.331836700439453,-170.69869995117188,-14.3316650390625,125
gh8-00454,-170.78899383544922,-14.345569610595703,-170.7886505126953,-14.34539794921875,125
gh8-00455,-169.64195251464844,-14.172534942626953,-169.64160919189453,-14.17236328125,124
gh8-00456,-169.6625518798828,-14.185924530029297,-169.6622085571289,-14.185752868652344,124
gh8-00457,-169.4754409790039,-14.263172149658203,-169.47509765625,-14.26300048828125,124
gh8-00458,-170.66539764404297,-14.28548812866211,-170.66505432128906,-14.285316467285156,124
gh8-00459,-170.69011688232422,-14.253044128417969,-170.6897735595703,-14.252872467041016,124
gh8-00460,-170.76839447021484,-14.364795684814453,-170.76805114746094,-14.3646240234375,124
gh8-00461,-169.63851928710938,-14.16189193725586,-169.63817596435547,-14.161720275878906,123
gh8-00462,-169.64881896972656,-14.165325164794922,-169.64847564697266,-14.165153503417969,123
gh8-00463,-169.6343994140625,-14.174251556396484,-169.6340560913086,-14.174079895019531,123
gh8-00464,-169.6831512451172,-14.160175323486328,-169.68280792236328,-14.160003662109375,123
gh8-00465,-169.49295043945312,-14.275703430175781,-169.49260711669922,-14.275531768798828,123
gh8-00466,-169.5083999633789,-14.2437744140625,-169.508056640625,-14.243602752685547,123
gh8-00467,-170.54283142089844,-14.280681610107422,-170.54248809814453,-14.280509948730469,123
gh8-00468,-170.56377410888672,-14.29922103881836,-170.5634307861328,-14.299049377441406,123
gh8-00469,-170.65750122070312,-14.250297546386719,-170.65715789794922,-14.250125885009766,123
gh8-00470,-170.81199645996094,-14.295787811279297,-170.81165313720703,-14.295616149902344,123
gh8-00471,-169.43252563476562,-14.210128784179688,-169.43218231201172,-14.209957122802734,122
gh8-00472,-169.46067810058594,-14.211673736572266,-169.46033477783203,-14.211502075195312,122
gh8-00473,-169.4696044921875,-14.254074096679688,-169.4692611694336,-14.253902435302734,122
gh8-00474,-169.50428009033203,-14.252357482910156,-169.50393676757812,-14.252185821533203,122
gh8-00475,-170.5895233154297,-14.280166625976562,-170.58917999267578,-14.27999496459961,122
gh8-00476,-170.61630249023438,-14.273643493652344,-170.61595916748047,-14.27347183227539,122
gh8-00477,-170.79071044921875,-14.289436340332031,-170.79036712646484,-14.289264678955078,122
gh8-00478,-170.80650329589844,-14.292182922363281,-170.80615997314453,-14.292011260986328,122
